/Users/gss/benchmarks/android_world/android_world/agents/infer.py:23: FutureWarning: 

All support for the `google.generativeai` package has ended. It will no longer be receiving 
updates or bug fixes. Please switch to the `google.genai` package as soon as possible.
See README for more details:

https://github.com/google-gemini/deprecated-generative-ai-python/blob/main/README.md

  import google.generativeai as genai
I0506 12:43:19.237457 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:35.816613 2928202 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:35.816639 2928202 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:35.836589 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:35.838718 2928230 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:35.838802 2928230 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:35.864134 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:35.865662 2928254 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:35.865700 2928254 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.067444 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.069474 2928294 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.069502 2928294 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.069503 2928294 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.087651 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.089493 2928315 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.089587 2928315 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.089590 2928315 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.106460 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.108067 2928343 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.108094 2928343 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.108095 2928343 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.128959 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.130740 2928369 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.130817 2928369 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.130820 2928369 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.150573 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.152167 2928391 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.152191 2928391 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.152192 2928391 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.196595 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.198680 2928418 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.198720 2928418 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.198721 2928418 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.224810 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.226794 2928449 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.226993 2928449 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.227019 2928449 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.245397 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.247347 2928474 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.247410 2928474 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.247412 2928474 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.266551 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.268153 2928499 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.268184 2928499 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.268185 2928499 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.325046 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
WARNING:absl:Skipping app snapshot loading : Snapshot not found in /data/data/android_world/snapshots/com.google.android.deskclock.
I0506 12:43:36.366175 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.368605 2928543 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.368677 2928543 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.368680 2928543 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.507681 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.509395 2928578 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.509461 2928578 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.509474 2928578 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.576688 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.582677 2928595 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.582745 2928595 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.582746 2928595 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:36.646973 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:36.648871 2928654 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:36.648925 2928654 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:36.648927 2928654 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:37.697458 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:37.700548 2928694 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:37.700606 2928694 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:37.700609 2928694 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:37.736376 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:37.738889 2928732 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:37.738996 2928732 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:37.738998 2928732 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:43.277771 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:43.287464 2928929 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:43.287543 2928929 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:43.287545 2928929 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:43.327158 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:43.329306 2928953 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:43.329358 2928953 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:43.329359 2928953 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:43.380425 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:43.382085 2928979 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:43.382144 2928979 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:43.382146 2928979 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:45.109396 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:45.111716 2929029 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:45.111743 2929029 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:45.111744 2929029 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:45.142730 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:45.144332 2929056 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:45.144359 2929056 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:45.144359 2929056 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:47.997972 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:48.001679 2929240 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:48.001773 2929240 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:48.001775 2929240 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:48.029532 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:48.031992 2929261 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:48.032058 2929261 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:48.032059 2929261 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:54.023214 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:54.026971 2929414 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:54.027030 2929414 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:54.027032 2929414 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:54.061501 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:54.063829 2929438 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:54.063871 2929438 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:54.063872 2929438 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:54.097158 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:54.099598 2929463 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:54.099638 2929463 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:54.099639 2929463 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:54.189918 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:54.196445 2929488 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:54.196489 2929488 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:54.196490 2929488 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:54.228378 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:54.230114 2929515 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:54.230146 2929515 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:54.230147 2929515 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:54.251961 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:54.253712 2929541 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:54.253740 2929541 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:54.253741 2929541 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:55.335661 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:55.345889 2929590 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:55.345969 2929590 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:55.345971 2929590 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:55.488725 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:58.724218 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:58.726509 2929802 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:58.726540 2929802 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:58.726541 2929802 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:43:58.755028 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:43:58.757177 2929828 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:43:58.757205 2929828 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:43:58.757206 2929828 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:00.647942 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:00.650987 2929906 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:00.651051 2929906 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:00.651053 2929906 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:00.672918 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:00.674663 2929927 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:00.674728 2929927 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:00.674731 2929927 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:00.707323 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:00.709181 2929947 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:00.709233 2929947 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:00.709235 2929947 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:00.777621 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:00.782711 2929982 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:00.782798 2929982 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:00.782802 2929982 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:00.815970 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:00.818604 2930003 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:00.818642 2930003 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:00.818644 2930003 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:00.841618 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:00.843457 2930034 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:00.843504 2930034 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:00.843506 2930034 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:01.904638 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:01.907721 2930148 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:01.907800 2930148 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:01.907801 2930148 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:01.961428 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:01.963141 2930171 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:01.963200 2930171 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:01.963202 2930171 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:04.949243 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:04.954259 2930229 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:04.954305 2930229 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:04.954307 2930229 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:04.988587 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:04.990623 2930257 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:04.990654 2930257 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:04.990655 2930257 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:09.790300 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:09.793082 2930411 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:09.793112 2930411 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:09.793113 2930411 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:09.829264 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:09.831293 2930436 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:09.831349 2930436 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:09.831351 2930436 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:09.867519 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:09.869257 2930464 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:09.869285 2930464 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:09.869286 2930464 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:09.948177 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:09.950662 2930491 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:09.950747 2930491 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:09.950753 2930491 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
WARNING:absl:Skipping app snapshot loading : Snapshot not found in /data/data/android_world/snapshots/com.google.android.deskclock.
I0506 12:44:09.976182 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:09.978208 2930507 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:09.978257 2930507 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:09.978259 2930507 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:10.009963 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:10.012041 2930541 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:10.012093 2930541 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:10.012095 2930541 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:10.045209 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:10.047165 2930551 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:10.047218 2930551 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:10.047220 2930551 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:10.107930 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:10.110334 2930608 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:10.110367 2930608 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:10.110368 2930608 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:10.157177 2930643 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:10.214655 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:10.217089 2930664 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:10.217150 2930664 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:10.217152 2930664 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:10.244050 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
I0506 12:44:10.245759 2930688 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(16, generation: 1)
I0506 12:44:10.245789 2930688 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(10, generation: 1)
I0506 12:44:10.245790 2930688 ev_poll_posix.cc:593] FD from fork parent still in poll list: fd(7, generation: 1)
I0506 12:44:10.272815 2927237 fork_posix.cc:71] Other threads are currently calling into gRPC, skipping fork() handlers
